"","Date","Open","High","Low","Close","Volume","Dividend","Split","Adj_Open","Adj_High","Adj_Low","Adj_Close","Adj_Volume"
"1790",2011-06-17,34.71,34.93,34.31,34.53,18322400,0,1,29.7571561473435,29.9457638786145,29.4142329995781,29.6028407308491,18322400
"1791",2011-06-16,34.07,34.78,34.01,34.5,14084900,0,1,29.2084791109189,29.8171676982025,29.1570406387541,29.5771214947667,14084900
"1792",2011-06-15,34.35,34.47,33.82,33.88,14608600,0,1,29.4485253143547,29.5514022586843,28.9941521435655,29.0455906157303,14608600
"1793",2011-06-14,33.86,34.83,33.71,34.75,17534700,0.25,1,29.028444458342,29.8600330916732,28.89984827793,29.7914484621201,17534700
"1794",2011-06-13,33.46,33.88,33.41,33.51,11743300,0,1,28.4806247297868,28.8381221113322,28.438065517698,28.5231839418755,11743300
"1795",2011-06-10,34.17,34.25,33.42,33.47,12388200,0,1,29.0849655414469,29.1530602807889,28.4465773601158,28.4891365722045,12388200
"1796",2011-06-09,34.13,34.56,34.1092,34.33,6934100,0,1,29.0509181717759,29.4169273957391,29.033213539547,29.2211550201309,6934100
"1797",2011-06-08,34.2,34.32,34.02,34.1,9432400,0,1,29.1105010687002,29.2126431777132,28.9572879051807,29.0253826445227,9432400
"1798",2011-06-07,34.46,35.02,34.31,34.33,9335000,0,1,29.3318089715616,29.8084721469556,29.2041313352954,29.2211550201309,9335000
"1799",2011-06-06,34.53,34.81,34.29,34.29,7485400,0,1,29.3913918684859,29.6297234561829,29.1871076504599,29.1871076504599,7485400
"1800",2011-06-03,34.62,34.86,34.43,34.63,8840300,0,1,29.4679984502456,29.6722826682716,29.3062734443084,29.4765102926634,8840300
"1801",2011-06-02,35.25,35.31,34.71,35.09,11346600,0,1,30.0042445225638,30.0553155770703,29.5446050320054,29.8680550438798,11346600
"1802",2011-06-01,36.12,36.26,35.4,35.4,10483000,0,1,30.7447748129079,30.8639406067564,30.13192215883,30.13192215883,10483000
"1803",2011-05-31,36.18,36.28,36.02,36.28,8628100,0,1,30.7958458674144,30.8809642915919,30.6596563887304,30.8809642915919,8628100
"1804",2011-05-27,36.36,36.42,35.91,36,9596500,0,1,30.9490590309339,31.0001300854404,30.5660261221352,30.6426327038949,9596500
"1805",2011-05-26,36.45,36.671,36.11,36.19,8083300,0,1,31.0256656126936,31.2137773301259,30.7362629704902,30.8043577098322,8083300
"1806",2011-05-25,36.55,36.71,36.32,36.63,12316900,0,1,31.1107840368711,31.2469735155551,30.9150116612629,31.1788787762131,12316900
"1807",2011-05-24,36.87,36.89,36.46,36.55,10580400,0,1,31.3831629942391,31.4001866790746,31.0341774551114,31.1107840368711,10580400
"1808",2011-05-23,36.69,37,36.53,36.82,9662800,0,1,31.2299498307196,31.4938169456698,31.0937603520356,31.3406037821503,9662800
"1809",2011-05-20,37.32,37.37,36.9,37.05,8154000,0,1,31.7661959030377,31.8087551151265,31.4086985214923,31.5363761577585,8154000
"1810",2011-05-19,37.45,37.45,37.09,37.39,7015200,0,1,31.8768498544685,31.8768498544685,31.5704235274295,31.825778799962,7015200
"1811",2011-05-18,37.34,37.54,37.15,37.46,9069300,0,1,31.7832195878732,31.9534564362282,31.621494581936,31.8853616968862,9069300
"1812",2011-05-17,37.35,37.94,37.19,37.4,17428400,0,1,31.791731430291,32.2939301329382,31.655541951607,31.8342906423797,17428400
"1813",2011-05-16,36.69,37.31,36.55,36.98,11603500,0,1,31.2299498307196,31.75768406062,31.1107840368711,31.4767932608343,11603500
"1814",2011-05-13,37.31,37.36,36.78,37.01,8666600,0,1,31.75768406062,31.8002432727087,31.3065564124793,31.5023287880875,8666600
"1815",2011-05-12,37.15,37.43,36.88,37.29,9749400,0,1,31.621494581936,31.859826169633,31.3916748366568,31.7406603757845,9749400
"1816",2011-05-11,37.01,37.34,36.92,37.23,9594900,0,1,31.5023287880875,31.7832195878732,31.4257222063278,31.689589321278,9594900
"1817",2011-05-10,36.89,37.37,36.89,37.27,6818400,0,1,31.4001866790746,31.8087551151265,31.4001866790746,31.723636690949,6818400
"1818",2011-05-09,36.93,37.09,36.7,36.96,6550000,0,1,31.4342340487455,31.5704235274295,31.2384616731373,31.4597695759988,6550000
"1819",2011-05-06,37.34,37.48,36.77,36.99,10677800,0,1,31.7832195878732,31.9023853817217,31.2980445700616,31.485305103252,10677800
"1820",2011-05-05,37,37.43,36.78,37.01,13661700,0,1,31.4938169456698,31.859826169633,31.3065564124793,31.5023287880875,13661700
"1821",2011-05-04,37.3,37.62,37.1,37.19,11319900,0,1,31.7491722182022,32.0215511755702,31.5789353698473,31.655541951607,11319900
"1822",2011-05-03,37.08,37.42,37.06,37.35,8833000,0,1,31.5619116850118,31.8513143272152,31.5448880001763,31.791731430291,8833000
"1823",2011-05-02,37.44,37.67,37.18,37.35,7918500,0,1,31.8683380120507,32.0641103876589,31.6470301091893,31.791731430291,7918500
"1824",2011-04-29,37.46,37.56,37.02,37.15,15945000,0,1,31.8853616968862,31.9704801210637,31.5108406305053,31.621494581936,15945000
"1825",2011-04-28,37.17,37.67,37.16,37.47,9730800,0,1,31.6385182667715,32.0641103876589,31.6300064243538,31.893873539304,9730800
"1826",2011-04-27,37.3,37.55,36.98,37.32,12615000,0,1,31.7491722182022,31.961968278646,31.4767932608343,31.7661959030377,12615000
"1827",2011-04-26,37.28,37.55,36.94,37.21,14100000,0,1,31.7321485333668,31.961968278646,31.4427458911633,31.6725656364425,14100000
"1828",2011-04-25,37.61,37.71,37.29,37.56,8594000,0,1,32.0130393331525,32.0981577573299,31.7406603757845,31.9704801210637,8594000
"1829",2011-04-21,38.07,38.17,37.54,37.8,8406800,0,1,32.4045840843689,32.4897025085464,31.9534564362282,32.1747643390897,8406800
"1830",2011-04-20,38.28,38.51,37.84,37.94,8887400,0,1,32.5833327751416,32.7791051507498,32.2088117087607,32.2939301329382,8887400
"1831",2011-04-19,37.89,38.02,37.57,37.77,7023300,0,1,32.2513709208494,32.3620248722802,31.9789919634815,32.1492288118364,7023300
"1832",2011-04-18,37.78,37.82,37.21,37.76,8250600,0,1,32.1577406542542,32.1917880239252,31.6725656364425,32.1407169694187,8250600
"1833",2011-04-15,37.95,38.4,37.94,38.17,10440600,0,1,32.3024419753559,32.6854748841546,32.2939301329382,32.4897025085464,10440600
"1834",2011-04-14,37.6,37.97,37.45,37.84,6608300,0,1,32.0045274907347,32.3194656601914,31.8768498544685,32.2088117087607,6608300
"1835",2011-04-13,37.84,37.97,37.17,37.67,10337800,0,1,32.2088117087607,32.3194656601914,31.6385182667715,32.0641103876589,10337800
"1836",2011-04-12,37.42,37.99,37.36,37.76,8542600,0,1,31.8513143272152,32.3364893450269,31.8002432727087,32.1407169694187,8542600
"1837",2011-04-11,37.45,37.94,37.4,37.6,7032900,0,1,31.8768498544685,32.2939301329382,31.8342906423797,32.0045274907347,7032900
"1838",2011-04-08,37.9,37.96,37.235,37.46,9848100,0,1,32.2598827632672,32.3109538177737,31.6938452424869,31.8853616968862,9848100
"1839",2011-04-07,37.44,37.9,37.24,37.83,10395700,0,1,31.8683380120507,32.2598827632672,31.6981011636958,32.2002998663429,10395700
"1840",2011-04-06,37.7,37.79,37.21,37.5,10077900,0,1,32.0896459149122,32.1662524966719,31.6725656364425,31.9194090665572,10077900
"1841",2011-04-05,37.27,37.84,37.25,37.6,10098700,0,1,31.723636690949,32.2088117087607,31.7066130061135,32.0045274907347,10098700
"1842",2011-04-04,37.48,37.73,37.23,37.47,6571700,0,1,31.9023853817217,32.1151814421654,31.689589321278,31.893873539304,6571700
"1843",2011-04-01,37.12,37.87,36.96,37.56,9247500,0,1,31.5959590546828,32.2343472360139,31.4597695759988,31.9704801210637,9247500
"1844",2011-03-31,37.29,37.46,36.81,37.06,8917300,0,1,31.7406603757845,31.8853616968862,31.3320919397326,31.5448880001763,8917300
"1845",2011-03-30,37.56,37.84,37.21,37.57,7722000,0,1,31.9704801210637,32.2088117087607,31.6725656364425,31.9789919634815,7722000
"1846",2011-03-29,37.37,37.81,37.15,37.7,18370800,0,1,31.8087551151265,32.1832761815074,31.621494581936,32.0896459149122,18370800
"1847",2011-03-28,37.46,37.51,36.62,36.65,8585300,0,1,31.8853616968862,31.927920908975,31.1703669337953,31.1959024610486,8585300
"1848",2011-03-25,37.41,37.82,37.34,37.42,7611400,0,1,31.8428024847975,32.1917880239252,31.7832195878732,31.8513143272152,7611400
"1849",2011-03-24,36.85,37.75,36.79,37.36,9999300,0,1,31.3661393094036,32.1322051270009,31.3150682548971,31.8002432727087,9999300
"1850",2011-03-23,36.08,36.6825,36.03,36.62,8496900,0,1,30.7107274432369,31.2235659489063,30.6681682311482,31.1703669337953,8496900
"1851",2011-03-22,36.36,36.62,36.26,36.29,6506200,0,1,30.9490590309339,31.1703669337953,30.8639406067564,30.8894761340096,6506200
"1852",2011-03-21,36.29,36.7,36.28,36.43,7704500,0,1,30.8894761340096,31.2384616731373,30.8809642915919,31.0086419278581,7704500
"1853",2011-03-18,36.04,36.27,35.76,36,11368200,0,1,30.6766800735659,30.8724524491741,30.438348485869,30.6426327038949,11368200
"1854",2011-03-17,36.07,36.13,35.51,35.76,9726300,0,1,30.7022156008192,30.7532866553257,30.2255524254252,30.438348485869,9726300
"1855",2011-03-16,36.14,36.2625,35.43,35.68,13998700,0,1,30.7617984977434,30.8660685673608,30.1574576860833,30.370253746527,13998700
"1856",2011-03-15,35.9,36.5625,35.82,36.29,8897300,0,1,30.5575142797174,31.1214238398933,30.4894195403755,30.8894761340096,8897300
"1857",2011-03-14,36.92,36.94,36.28,36.68,8729100,0,1,31.4257222063278,31.4427458911633,30.8809642915919,31.2214379883018,8729100
"1858",2011-03-11,37.03,37.35,36.67,37.14,7729400,0,1,31.519352472923,31.791731430291,31.2129261458841,31.6129827395183,7729400
"1859",2011-03-10,37.35,37.5,36.94,37.07,8897300,0,1,31.791731430291,31.9194090665572,31.4427458911633,31.553399842594,8897300
"1860",2011-03-09,37.09,37.78,36.91,37.67,9339800,0,1,31.5704235274295,32.1577406542542,31.4172103639101,32.0641103876589,9339800
"1861",2011-03-08,36.72,37.26,36.54,37.04,14254200,0.25,1,31.2554853579728,31.7151248485313,31.1022721944534,31.5278643153408,14254200
"1862",2011-03-07,37.26,37.7,36.83,36.87,8888200,0,1,31.5024999836309,31.874510182042,31.1389445624565,31.1727636714029,8888200
"1863",2011-03-04,37.45,37.86,36.78,37.22,9269600,0,1,31.6631407511266,32.0097866178279,31.0966706762734,31.4686808746845,9269600
"1864",2011-03-03,37.02,37.62,36.95,37.55,8060300,0,1,31.2995853299522,31.8068719641491,31.2404018892958,31.7476885234928,8060300
"1865",2011-03-02,36.6,36.99,36.33,36.66,12677300,0,1,30.9444846860143,31.2742209982423,30.7162057006257,30.995213349434,12677300
"1866",2011-03-01,37.14,37.72,36.69,36.76,10015500,0,1,31.4010426567915,31.8914197365153,31.0205776811438,31.0797611218001,10015500
"1867",2011-02-28,37.15,37.54,37.06,37.47,9736700,0,1,31.4094974340282,31.7392337462562,31.3334044388986,31.6800503055999,9736700
"1868",2011-02-25,37.2,37.48,36.78,37.08,9723700,0,1,31.4517713202112,31.6885050828365,31.0966706762734,31.3503139933719,9723700
"1869",2011-02-24,37.23,37.67,36.78,37.14,9342800,0,1,31.4771356519211,31.8491458503322,31.0966706762734,31.4010426567915,9342800
"1870",2011-02-23,38.01,38.28,36.9,37.3,15127800,0,1,32.1366082763771,32.3648872617658,31.1981280031128,31.5363190925774,15127800
"1871",2011-02-22,39.3,39.38,37.76,38.09,20604500,0,1,33.2272745399006,33.2949127577935,31.9252388454617,32.2042464942701,20604500
"1872",2011-02-18,38.13,38.5,37.99,38.48,12894800,0,1,32.2380656032165,32.5508923609713,32.1196987219039,32.5339828064981,12894800
"1873",2011-02-17,37.83,38.225,37.61,38.18,8196500,0,1,31.984422286118,32.3183859869644,31.7984171869125,32.2803394893996,8196500
"1874",2011-02-16,37.74,38.09,37.59,37.86,6801500,0,1,31.9083292909885,32.2042464942701,31.7815076324393,32.0097866178279,6801500
"1875",2011-02-15,37.59,37.73,37.32,37.69,6538400,0,1,31.7815076324393,31.8998745137519,31.5532286470506,31.8660554048054,6538400
"1876",2011-02-14,37.47,37.66,37.27,37.58,9070800,0,1,31.6800503055999,31.8406910730956,31.5109547608676,31.7730528552026,9070800
"1877",2011-02-11,37.03,37.48,36.67,37.48,10053400,0,1,31.3080401071888,31.6885050828365,31.0036681266706,31.6885050828365,10053400
"1878",2011-02-10,37.14,37.45,37.06,37.31,6009500,0,1,31.4010426567915,31.6631407511266,31.3334044388986,31.544773869814,6009500
"1879",2011-02-09,37.07,37.2,36.97,37.17,6812400,0,1,31.3418592161352,31.4517713202112,31.2573114437691,31.4264069885014,6812400
"1880",2011-02-08,36.63,37.27,36.41,37.16,6137400,0,1,30.9698490177241,31.5109547608676,30.7838439185186,31.4179522112648,6137400
"1881",2011-02-07,36.8,36.88,36.57,36.6,7046400,0,1,31.1135802307466,31.1812184486395,30.9191203543044,30.9444846860143,7046400
"1882",2011-02-04,36.76,37.15,36.515,36.8,7559900,0,1,31.0797611218001,31.4094974340282,30.8726190795031,31.1135802307466,7559900
"1883",2011-02-03,36.58,37.05,36.47,36.7,5664700,0,1,30.9275751315411,31.324949661662,30.8345725819383,31.0290324583804,5664700
"1884",2011-02-02,36.71,36.955,36.38,36.56,7782400,0,1,31.0374872356171,31.2446292779142,30.7584795868087,30.9106655770678,7782400
"1885",2011-02-01,36.94,37.125,36.5,36.99,9623200,0,1,31.2319471120592,31.3883604909366,30.8599369136481,31.2742209982423,9623200
"1886",2011-01-31,37.13,37.18,36.55,36.77,11189800,0,1,31.3925878795549,31.434861765738,30.9022107998312,31.0882158990368,11189800
"1887",2011-01-28,37.89,37.96,36.63,36.7,12588000,0,1,32.0351509495377,32.0943343901941,30.9698490177241,31.0290324583804,12588000
"1888",2011-01-27,37.51,38.12,37.41,37.98,10722100,0,1,31.7138694145463,32.2296108259799,31.6293216421802,32.1112439446673,10722100
"1889",2011-01-26,37.17,37.98,37.15,37.42,14228300,0,1,31.4264069885014,32.1112439446673,31.4094974340282,31.6377764194168,14228300
"1890",2011-01-25,36.51,37.18,36.38,37.16,14228300,0,1,30.8683916908847,31.434861765738,30.7584795868087,31.4179522112648,14228300
"1891",2011-01-24,36.46,36.65,36.3,36.65,8884200,0,1,30.8261178047017,30.9867585721974,30.6908413689158,30.9867585721974,8884200
"1892",2011-01-21,36.82,36.99,36.47,36.51,11886200,0,1,31.1304897852198,31.2742209982423,30.8345725819383,30.8683916908847,11886200
"1893",2011-01-20,35.74,36.64,35.73,36.49,13483000,0,1,30.2173738436653,30.9783037949608,30.2089190664287,30.8514821364115,13483000
"1894",2011-01-19,36,36,35.48,35.63,9110300,0,1,30.4371980518173,30.4371980518173,29.9975496355133,30.1243712940625,9110300
"1895",2011-01-18,35.97,36.21,35.86,36.02,10765000,0,1,30.4118337201075,30.6147483737863,30.3188311705047,30.4541076062906,10765000
"1896",2011-01-14,35.11,36,35.02,35.89,13844200,0,1,29.6847228777585,30.4371980518173,29.608629882629,30.3441955022146,13844200
"1897",2011-01-13,34.81,35.28,34.71,35.27,10713100,0,1,29.43107956066,29.828454090781,29.3465317882939,29.8199993135444,10713100
"1898",2011-01-12,34.8,35.07,34.66,34.83,8963300,0,1,29.4226247834234,29.6509037688121,29.3042579021108,29.4479891151333,8963300
"1899",2011-01-11,34.61,35.21,34.49,34.86,12408600,0,1,29.2619840159277,29.7692706501247,29.1605266890883,29.4733534468431,12408600
"1900",2011-01-10,34.16,34.47,34.07,34.39,9825600,0,1,28.88151904028,29.1436171346151,28.8054260451505,29.0759789167222,9825600
"1901",2011-01-07,34.42,34.6,34.18,34.38,11735800,0,1,29.101343248432,29.2535292386911,28.8984285947532,29.0675241394856,11735800
"1902",2011-01-06,34.63,34.8,34.24,34.42,11526700,0,1,29.278893570401,29.4226247834234,28.9491572581729,29.101343248432,11526700
"1903",2011-01-05,34.62,34.87,34.43,34.56,11479400,0,1,29.2704387931643,29.4818082240797,29.1097980256686,29.2197101297446,11479400
"1904",2011-01-04,35.27,35.56,34.64,34.67,14359700,0,1,29.8199993135444,30.0651878534062,29.2873483476376,29.3127126793474,14359700
"1905",2011-01-03,35.2,35.57,35.19,35.31,7464300,0,1,29.7608158728881,30.0736426306428,29.7523610956514,29.8538184224908,7464300
"1906",2010-12-31,34.74,35.08,34.63,35.06,5411300,0,1,29.3718961200037,29.6593585460487,29.278893570401,29.6424489915754,5411300
"1907",2010-12-30,34.79,35.06,34.75,34.86,6563300,0,1,29.4141700061868,29.6424489915754,29.3803508972403,29.4733534468431,6563300
"1908",2010-12-29,35.07,35.3,34.89,34.89,6126800,0,1,29.6509037688121,29.8453636452542,29.498717778553,29.498717778553,6126800
"1909",2010-12-28,35.22,35.3,34.97,35.09,4081700,0,1,29.7777254273613,29.8453636452542,29.5663559964459,29.6678133232853,4081700
"1910",2010-12-27,34.94,35.41,34.75,35.24,5111100,0,1,29.540991664736,29.938366194857,29.3803508972403,29.7946349818345,5111100
"1911",2010-12-23,35.13,35.4,35.03,35.09,6238800,0,1,29.7016324322318,29.9299114176204,29.6170846598656,29.6678133232853,6238800
"1912",2010-12-22,35.16,35.35,35.01,35.18,6448100,0,1,29.7269967639416,29.8876375314373,29.6001751053924,29.7439063184148,6448100
"1913",2010-12-21,35.36,35.49,35.07,35.08,7002600,0,1,29.8960923086739,30.0060044127499,29.6509037688121,29.6593585460487,7002600
"1914",2010-12-20,35.25,35.49,35.06,35.2,8956500,0,1,29.8030897590711,30.0060044127499,29.6424489915754,29.7608158728881,8956500
"1915",2010-12-17,34.99,35.27,34.93,35.1,17797200,0,1,29.5832655509191,29.8199993135444,29.5325368874994,29.6762681005219,17797200
"1916",2010-12-16,34.84,35.22,34.69,35.12,11193300,0,1,29.4564438923699,29.7777254273613,29.3296222338206,29.6931776549951,11193300
"1917",2010-12-15,34.57,35.09,34.55,34.79,13972800,0,1,29.2281649069813,29.6678133232853,29.211255352508,29.4141700061868,13972800
"1918",2010-12-14,34.61,34.9,34.47,34.72,11134100,0,1,29.2619840159277,29.5071725557896,29.1436171346151,29.3549865655305,11134100
"1919",2010-12-13,34.4,34.65,34.34,34.56,12755700,0,1,29.0844336939588,29.2958031248742,29.0337050305391,29.2197101297446,12755700
"1920",2010-12-10,34.42,34.53,34.15,34.4,11475700,0,1,29.101343248432,29.1943457980348,28.8730642630434,29.0844336939588,11475700
"1921",2010-12-09,34.6,34.75,33.88,34.32,15158700,0,1,29.2535292386911,29.3803508972403,28.6447852776548,29.0167954760659,15158700
"1922",2010-12-08,33.44,34.15,33.41,34.03,11406300,0,1,28.2727750792437,28.8730642630434,28.2474107475338,28.771606936204,11406300
"1923",2010-12-07,33.67,33.929,33.52,33.55,12615800,0,1,28.4672349556858,28.6862136861142,28.3404132971366,28.3657776288464,12615800
"1924",2010-12-06,33.45,33.55,33.3,33.34,9357000,0,1,28.2812298564803,28.3657776288464,28.154408197931,28.1882273068775,9357000
"1925",2010-12-03,33.18,33.56,33,33.48,16353500,0,1,28.0529508710916,28.374232406083,27.9007648808326,28.3065941881901,16353500
"1926",2010-12-02,31.62,33.5299,31.62,33.36,25843400,0,1,26.7340056221796,28.3487835266008,26.7340056221796,28.2051368613507,25843400
"1927",2010-12-01,30.6,31.75,30.6,31.61,17102400,0,1,25.8716183440447,26.8439177262556,25.8716183440447,26.7255508449429,17102400
"1928",2010-11-30,30.06,30.605,29.98,30.21,12889600,0.23625,1,25.4150603732675,25.875845732663,25.3474221553745,25.5418820318167,12889600
"1929",2010-11-29,30.87,30.92,30.33,30.69,11838700,0,1,25.8973731846182,25.9393190433558,25.4443579102517,25.7463680931627,11838700
"1930",2010-11-26,30.92,31.16,30.85,31,4182200,0,1,25.9393190433558,26.1406591652965,25.8805948411231,26.0064324173361,4182200
"1931",2010-11-24,31.18,31.35,31.08,31.16,9748600,0,1,26.1574375087916,26.3000534284995,26.0735457913163,26.1406591652965,9748600
"1932",2010-11-23,30.98,31,30.83,30.91,11698400,0,1,25.989654073841,26.0064324173361,25.8638164976281,25.9309298716083,11698400
"1933",2010-11-22,31.05,31.35,30.88,31.09,23205700,0,1,26.0483782760737,26.3000534284995,25.9057623563657,26.0819349630638,23205700
"1934",2010-11-19,30.8,31.22,30.8,31.22,25364400,0,1,25.8386489823855,26.1909941957817,25.8386489823855,26.1909941957817,25364400
"1935",2010-11-18,30.99,31.09,30.75,30.87,26258300,0,1,25.9980432455885,26.0819349630638,25.7967031236479,25.8973731846182,26258300
"1936",2010-11-17,31.66,31.71,30.67,30.83,19411800,0,1,26.5601177526729,26.6020636114105,25.7295897496676,25.8638164976281,19411800
"1937",2010-11-16,31.7,32.82,31.54,31.71,25568500,0,1,26.593674439663,27.5332616753861,26.4594476917026,26.6020636114105,25568500
"1938",2010-11-15,31.43,31.97,31.35,31.39,9645900,0,1,26.3671668024798,26.8201820768463,26.3000534284995,26.3336101154896,9645900
"1939",2010-11-12,31.47,31.76,31.35,31.44,10594800,0,1,26.4007234894699,26.6440094701482,26.3000534284995,26.3755559742273,10594800
"1940",2010-11-11,31.37,31.93,31.33,31.7,9226300,0,1,26.3168317719946,26.7866253898561,26.2832750850045,26.593674439663,9226300
"1941",2010-11-10,31.48,31.7,31.25,31.68,11175200,0,1,26.4091126612174,26.593674439663,26.2161617110243,26.576896096168,11175200
"1942",2010-11-09,31.48,31.51,31.18,31.47,10268600,0,1,26.4091126612174,26.43428017646,26.1574375087916,26.4007234894699,10268600
"1943",2010-11-08,31.63,31.64,31.2,31.49,9696400,0,1,26.5349502374303,26.5433394091778,26.1742158522866,26.4175018329649,9696400
"1944",2010-11-05,31.95,32.29,31.77,31.92,10750000,0,1,26.8034037333512,27.0886355727671,26.6523986418957,26.7782362181086,10750000
"1945",2010-11-04,31.83,31.98,31.755,31.94,11096000,0,1,26.7027336723809,26.8285712485938,26.6398148842744,26.7950145616037,11096000
"1946",2010-11-03,31.61,31.65,31.04,31.46,9073300,0,1,26.5181718939353,26.5517285809254,26.0399891043262,26.3923343177223,9073300
"1947",2010-11-02,31,31.97,30.98,31.51,15092700,0,1,26.0064324173361,26.8201820768463,25.989654073841,26.43428017646,15092700
"1948",2010-11-01,31,31.31,30.56,30.71,8229900,0,1,26.0064324173361,26.2664967415094,25.6373088604448,25.7631464366578,8229900
"1949",2010-10-29,31.09,31.18,30.87,30.9,9499200,0,1,26.0819349630638,26.1574375087916,25.8973731846182,25.9225406998608,9499200
"1950",2010-10-28,31.18,31.28,30.88,31.19,7932400,0,1,26.1574375087916,26.2413292262668,25.9057623563657,26.1658266805391,7932400
"1951",2010-10-27,31.05,31.05,30.45,30.9,11575100,0,1,26.0483782760737,26.0483782760737,25.545027971222,25.9225406998608,11575100
"1952",2010-10-26,31.27,31.51,31,31.29,9277900,0,1,26.2329400545193,26.43428017646,26.0064324173361,26.2497183980144,9277900
"1953",2010-10-25,31.42,31.83,31.32,31.4,8561300,0,1,26.3587776307322,26.7027336723809,26.274885913257,26.3419992872372,8561300
"1954",2010-10-22,31.77,31.82,31.4,31.48,9102000,0,1,26.6523986418957,26.6943445006333,26.3419992872372,26.4091126612174,9102000
"1955",2010-10-21,30.89,32.04,30.88,31.81,22203300,0,1,25.9141515281133,26.878906279079,25.9057623563657,26.6859553288858,22203300
"1956",2010-10-20,30.52,30.97,30.33,30.73,18500800,0,1,25.6037521734547,25.9812649020935,25.4443579102517,25.7799247801528,18500800
"1957",2010-10-19,30.3,30.77,30.25,30.41,12047100,0,1,25.4191903950091,25.8134814671429,25.3772445362715,25.5114712842319,12047100
"1958",2010-10-18,30.66,30.75,30.18,30.53,10701300,0,1,25.7212005779201,25.7967031236479,25.3185203340388,25.6121413452023,10701300
"1959",2010-10-15,31,31.08,30.42,30.7,12945300,0,1,26.0064324173361,26.0735457913163,25.5198604559795,25.7547572649102,12945300
"1960",2010-10-14,31.07,31.19,30.51,30.81,11242500,0,1,26.0651566195688,26.1658266805391,25.5953630017072,25.847038154133,11242500
"1961",2010-10-13,31.63,31.65,30.94,31,15267600,0,1,26.5349502374303,26.5517285809254,25.9560973868509,26.0064324173361,15267600
"1962",2010-10-12,31.74,31.78,31.25,31.41,12539000,0,1,26.6272311266531,26.6607878136432,26.2161617110243,26.3503884589847,12539000
"1963",2010-10-11,31.89,31.89,31.63,31.79,8358700,0,1,26.753068702866,26.753068702866,26.5349502374303,26.6691769853908,8358700
"1964",2010-10-08,31.83,32.14,31.7,31.89,10578500,0,1,26.7027336723809,26.9627979965542,26.593674439663,26.753068702866,10578500
"1965",2010-10-07,31.84,32.11,31.59,31.74,13163400,0,1,26.7111228441284,26.9376304813116,26.5013935504402,26.6272311266531,13163400
"1966",2010-10-06,31.77,31.87,31.54,31.74,9957300,0,1,26.6523986418957,26.736290359371,26.4594476917026,26.6272311266531,9957300
"1967",2010-10-05,31.35,31.93,31.25,31.74,15975000,0,1,26.3000534284995,26.7866253898561,26.2161617110243,26.6272311266531,15975000
"1968",2010-10-04,31.71,31.98,31.53,31.67,10321100,0,1,26.6020636114105,26.8285712485938,26.451058519955,26.5685069244204,10321100
"1969",2010-10-01,31.81,32.04,31.65,31.82,8648800,0,1,26.6859553288858,26.878906279079,26.5517285809254,26.6943445006333,8648800
"1970",2010-09-30,31.88,32.23,31.62,31.68,11401200,0,1,26.7446795311185,27.038300542282,26.5265610656828,26.576896096168,11401200
"1971",2010-09-29,31.74,31.93,31.66,31.81,9178300,0,1,26.6272311266531,26.7866253898561,26.5601177526729,26.6859553288858,9178300
"1972",2010-09-28,31.64,32.05,31.36,31.81,12505200,0,1,26.5433394091778,26.8872954508265,26.3084426002471,26.6859553288858,12505200
"1973",2010-09-27,31.71,31.85,31.44,31.6,7991000,0,1,26.6020636114105,26.7195120158759,26.3755559742273,26.5097827221877,7991000
"1974",2010-09-24,31.27,31.69,31.24,31.64,11421600,0,1,26.2329400545193,26.5852852679155,26.2077725392767,26.5433394091778,11421600
"1975",2010-09-23,30.61,31.09,30.58,30.84,16047000,0,1,25.6792547191825,26.0819349630638,25.6540872039399,25.8722056693756,16047000
"1976",2010-09-22,30.74,31.22,30.74,30.88,11663500,0,1,25.7883139519003,26.1909941957817,25.7883139519003,25.9057623563657,11663500
"1977",2010-09-21,30.79,31.27,30.69,30.91,13833500,0,1,25.830259810638,26.2329400545193,25.7463680931627,25.9309298716083,13833500
"1978",2010-09-20,30.04,30.74,29.9,30.65,11541200,0,1,25.2010719295734,25.7883139519003,25.083623525108,25.7128114061726,11541200
"1979",2010-09-17,30.05,30.19,29.8,29.89,13015200,0,1,25.2094611013209,25.3269095057863,24.9997318076327,25.0752343533605,13015200
"1980",2010-09-16,29.88,30.05,29.7,29.95,9352500,0,1,25.066845181613,25.2094611013209,24.9158400901575,25.1255693838456,9352500
"1981",2010-09-15,29.78,30.01,29.65,29.94,9804100,0,1,24.9829534641377,25.1759044143308,24.8738942314198,25.1171802120981,9804100
"1982",2010-09-14,30.03,30.23,29.88,29.97,14073800,0,1,25.1926827578259,25.3604661927764,25.066845181613,25.1423477273407,14073800
"1983",2010-09-13,29.94,30.15,29.765,29.99,9961400,0,1,25.1171802120981,25.2933528187962,24.9703697065164,25.1591260708358,9961400
"1984",2010-09-10,29.48,29.78,29.4504,29.68,7330900,0,1,24.7312783117118,24.9829534641377,24.7064463633392,24.8990617466624,7330900
"1985",2010-09-09,29.78,29.89,29.3,29.41,7879000,0,1,24.9829534641377,25.0752343533605,24.5802732202563,24.6725541094792,7879000
"1986",2010-09-08,29.32,29.61,29.28,29.45,9560100,0,1,24.5970515637514,24.8403375444297,24.5634948767613,24.7061107964693,9560100
